Time,q_L_arm_0,q_L_arm_1,q_L_arm_2,q_L_arm_3,q_L_arm_4,q_L_arm_5,q_L_arm_6,q_L_arm_des_0,q_L_arm_des_1,q_L_arm_des_2,q_L_arm_des_3,q_L_arm_des_4,q_L_arm_des_5,q_L_arm_des_6,q_L_hand_0,q_L_hand_1,q_L_hand_2,q_L_hand_3,q_L_hand_4,q_L_hand_5,q_L_hand_6,q_L_hand_7,q_L_hand_8,q_L_hand_9,q_L_hand_10,q_L_hand_des_0,q_L_hand_des_1,q_L_hand_des_2,q_L_hand_des_3,q_L_hand_des_4,q_L_hand_des_5,q_L_hand_des_6,q_L_hand_des_7,q_L_hand_des_8,q_L_hand_des_9,q_L_hand_des_10,q_R_arm_0,q_R_arm_1,q_R_arm_2,q_R_arm_3,q_R_arm_4,q_R_arm_5,q_R_arm_6,q_R_arm_des_0,q_R_arm_des_1,q_R_arm_des_2,q_R_arm_des_3,q_R_arm_des_4,q_R_arm_des_5,q_R_arm_des_6,q_R_hand_0,q_R_hand_1,q_R_hand_2,q_R_hand_3,q_R_hand_4,q_R_hand_5,q_R_hand_6,q_R_hand_7,q_R_hand_8,q_R_hand_9,q_R_hand_10,q_R_hand_des_0,q_R_hand_des_1,q_R_hand_des_2,q_R_hand_des_3,q_R_hand_des_4,q_R_hand_des_5,q_R_hand_des_6,q_R_hand_des_7,q_R_hand_des_8,q_R_hand_des_9,q_R_hand_des_10
12.829,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-1.02893e-07,7.28418e-09,3.4803e-08,-3.41868e-08,-3.43552e-08,-3.1708e-08,-3.32453e-08,-3.48019e-08,-3.48336e-08,-3.48105e-08,-3.48386e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-3.23579e-12,-6.15851e-13,5.17655e-13,-2.93564e-13,-1.99174e-14,-3.95515e-13,-3.74373e-14,-4.15582e-13,-2.45926e-14,5.53217e-13,3.72274e-13,0,0,0,0,0,0,0,0,0,0,0
12.83,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-1.01871e-07,7.21187e-09,3.44584e-08,-3.38483e-08,-3.4015e-08,-3.1394e-08,-3.29161e-08,-3.44573e-08,-3.44887e-08,-3.44658e-08,-3.44936e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-3.20816e-12,-6.08203e-13,5.12791e-13,-2.90974e-13,-1.97509e-14,-3.92018e-13,-3.71229e-14,-4.11904e-13,-2.43918e-14,5.47277e-13,3.68555e-13,0,0,0,0,0,0,0,0,0,0,0
12.831,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-1.00859e-07,7.14028e-09,3.41172e-08,-3.35131e-08,-3.36782e-08,-3.10832e-08,-3.25902e-08,-3.41161e-08,-3.41472e-08,-3.41246e-08,-3.41521e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-3.18076e-12,-6.00644e-13,5.07973e-13,-2.88406e-13,-1.95857e-14,-3.88552e-13,-3.6811e-14,-4.08257e-13,-2.41926e-14,5.414e-13,3.64873e-13,0,0,0,0,0,0,0,0,0,0,0
12.832,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-9.98568e-08,7.0694e-09,3.37794e-08,-3.31813e-08,-3.33448e-08,-3.07754e-08,-3.22675e-08,-3.37783e-08,-3.38091e-08,-3.37867e-08,-3.38139e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-3.15358e-12,-5.93174e-13,5.03199e-13,-2.8586e-13,-1.94218e-14,-3.85115e-13,-3.65016e-14,-4.04642e-13,-2.39949e-14,5.35587e-13,3.61227e-13,0,0,0,0,0,0,0,0,0,0,0
12.833,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-9.88646e-08,6.99922e-09,3.34449e-08,-3.28528e-08,-3.30146e-08,-3.04706e-08,-3.1948e-08,-3.34439e-08,-3.34744e-08,-3.34521e-08,-3.34792e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-3.12663e-12,-5.85791e-13,4.98471e-13,-2.83336e-13,-1.92593e-14,-3.81708e-13,-3.61947e-14,-4.01058e-13,-2.37988e-14,5.29835e-13,3.57618e-13,0,0,0,0,0,0,0,0,0,0,0
12.834,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-9.78823e-08,6.92974e-09,3.31137e-08,-3.25275e-08,-3.26877e-08,-3.01689e-08,-3.16317e-08,-3.31127e-08,-3.31429e-08,-3.31209e-08,-3.31477e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-3.0999e-12,-5.78494e-13,4.93787e-13,-2.80834e-13,-1.9098e-14,-3.78331e-13,-3.58902e-14,-3.97505e-13,-2.36041e-14,5.24145e-13,3.54046e-13,0,0,0,0,0,0,0,0,0,0,0
12.835,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-9.69098e-08,6.86094e-09,3.27858e-08,-3.22054e-08,-3.23641e-08,-2.98702e-08,-3.13185e-08,-3.27848e-08,-3.28148e-08,-3.2793e-08,-3.28195e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-3.07339e-12,-5.71283e-13,4.89146e-13,-2.78353e-13,-1.8938e-14,-3.74982e-13,-3.55882e-14,-3.93984e-13,-2.3411e-14,5.18516e-13,3.50508e-13,0,0,0,0,0,0,0,0,0,0,0
12.836,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-9.59469e-08,6.79283e-09,3.24612e-08,-3.18865e-08,-3.20436e-08,-2.95744e-08,-3.10084e-08,-3.24602e-08,-3.24899e-08,-3.24683e-08,-3.24945e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-3.0471e-12,-5.64156e-13,4.8455e-13,-2.75893e-13,-1.87793e-14,-3.71663e-13,-3.52886e-14,-3.90492e-13,-2.32193e-14,5.12948e-13,3.47007e-13,0,0,0,0,0,0,0,0,0,0,0
12.837,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-9.49936e-08,6.7254e-09,3.21398e-08,-3.15708e-08,-3.17263e-08,-2.92816e-08,-3.07014e-08,-3.21388e-08,-3.21682e-08,-3.21468e-08,-3.21728e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-3.02102e-12,-5.57112e-13,4.79996e-13,-2.73455e-13,-1.86218e-14,-3.68372e-13,-3.49914e-14,-3.87031e-13,-2.30291e-14,5.07439e-13,3.4354e-13,0,0,0,0,0,0,0,0,0,0,0
12.838,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-9.40497e-08,6.65864e-09,3.18215e-08,-3.12582e-08,-3.14122e-08,-2.89916e-08,-3.03974e-08,-3.18206e-08,-3.18497e-08,-3.18285e-08,-3.18542e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.99516e-12,-5.50151e-13,4.75485e-13,-2.71038e-13,-1.84656e-14,-3.6511e-13,-3.46966e-14,-3.83601e-13,-2.28404e-14,5.01989e-13,3.40108e-13,0,0,0,0,0,0,0,0,0,0,0
12.839,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-9.31153e-08,6.59254e-09,3.15064e-08,-3.09486e-08,-3.11012e-08,-2.87045e-08,-3.00964e-08,-3.15055e-08,-3.15343e-08,-3.15133e-08,-3.15388e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.96952e-12,-5.43272e-13,4.71017e-13,-2.68642e-13,-1.83106e-14,-3.61877e-13,-3.44042e-14,-3.802e-13,-2.26531e-14,4.96597e-13,3.3671e-13,0,0,0,0,0,0,0,0,0,0,0
12.84,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-9.21901e-08,6.52709e-09,3.11944e-08,-3.06422e-08,-3.07933e-08,-2.84203e-08,-2.97984e-08,-3.11935e-08,-3.12221e-08,-3.12013e-08,-3.12266e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.94408e-12,-5.36473e-13,4.6659e-13,-2.66266e-13,-1.81569e-14,-3.58671e-13,-3.41141e-14,-3.76828e-13,-2.24673e-14,4.91263e-13,3.33346e-13,0,0,0,0,0,0,0,0,0,0,0
12.841,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-9.12741e-08,6.4623e-09,3.08856e-08,-3.03388e-08,-3.04884e-08,-2.81389e-08,-2.95033e-08,-3.08847e-08,-3.09129e-08,-3.08924e-08,-3.09174e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.91886e-12,-5.29754e-13,4.62205e-13,-2.63911e-13,-1.80044e-14,-3.55493e-13,-3.38264e-14,-3.73486e-13,-2.22829e-14,4.85986e-13,3.30016e-13,0,0,0,0,0,0,0,0,0,0,0
12.842,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-9.03672e-08,6.39814e-09,3.05797e-08,-3.00384e-08,-3.01865e-08,-2.78603e-08,-2.92112e-08,-3.05788e-08,-3.06069e-08,-3.05865e-08,-3.06113e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.89384e-12,-5.23114e-13,4.57861e-13,-2.61577e-13,-1.78531e-14,-3.52342e-13,-3.35409e-14,-3.70173e-13,-2.21e-14,4.80766e-13,3.26719e-13,0,0,0,0,0,0,0,0,0,0,0
12.843,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-8.94693e-08,6.33463e-09,3.02769e-08,-2.9741e-08,-2.98876e-08,-2.75844e-08,-2.8922e-08,-3.02761e-08,-3.03038e-08,-3.02836e-08,-3.03082e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.86903e-12,-5.16552e-13,4.53558e-13,-2.59262e-13,-1.7703e-14,-3.49219e-13,-3.32578e-14,-3.66888e-13,-2.19184e-14,4.75601e-13,3.23455e-13,0,0,0,0,0,0,0,0,0,0,0
12.844,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-8.85804e-08,6.27174e-09,2.99771e-08,-2.94465e-08,-2.95917e-08,-2.73112e-08,-2.86356e-08,-2.99763e-08,-3.00038e-08,-2.99838e-08,-3.00081e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.84443e-12,-5.10067e-13,4.49295e-13,-2.56968e-13,-1.75541e-14,-3.46123e-13,-3.2977e-14,-3.63633e-13,-2.17383e-14,4.70492e-13,3.20223e-13,0,0,0,0,0,0,0,0,0,0,0
12.845,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-8.77003e-08,6.20948e-09,2.96803e-08,-2.91549e-08,-2.92987e-08,-2.70408e-08,-2.83521e-08,-2.96795e-08,-2.97067e-08,-2.96869e-08,-2.9711e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.82003e-12,-5.03658e-13,4.45072e-13,-2.54693e-13,-1.74064e-14,-3.43054e-13,-3.26984e-14,-3.60405e-13,-2.15596e-14,4.65438e-13,3.17024e-13,0,0,0,0,0,0,0,0,0,0,0
12.846,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-8.68289e-08,6.14784e-09,2.93864e-08,-2.88662e-08,-2.90086e-08,-2.67731e-08,-2.80714e-08,-2.93856e-08,-2.94126e-08,-2.93929e-08,-2.94168e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.79583e-12,-4.97324e-13,4.40889e-13,-2.52438e-13,-1.72599e-14,-3.40012e-13,-3.24221e-14,-3.57206e-13,-2.13822e-14,4.60437e-13,3.13857e-13,0,0,0,0,0,0,0,0,0,0,0
12.847,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-8.59662e-08,6.08681e-09,2.90954e-08,-2.85804e-08,-2.87214e-08,-2.65079e-08,-2.77934e-08,-2.90946e-08,-2.91214e-08,-2.91019e-08,-2.91256e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.77183e-12,-4.91066e-13,4.36745e-13,-2.50202e-13,-1.71145e-14,-3.36996e-13,-3.21479e-14,-3.54034e-13,-2.12063e-14,4.5549e-13,3.10722e-13,0,0,0,0,0,0,0,0,0,0,0
12.848,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-8.5112e-08,6.02638e-09,2.88073e-08,-2.82974e-08,-2.8437e-08,-2.62455e-08,-2.75182e-08,-2.88065e-08,-2.8833e-08,-2.88137e-08,-2.88372e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.74803e-12,-4.84881e-13,4.3264e-13,-2.47986e-13,-1.69704e-14,-3.34006e-13,-3.18761e-14,-3.50891e-13,-2.10317e-14,4.50596e-13,3.07617e-13,0,0,0,0,0,0,0,0,0,0,0
12.849,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-8.42664e-08,5.96656e-09,2.85221e-08,-2.80172e-08,-2.81554e-08,-2.59856e-08,-2.72458e-08,-2.85213e-08,-2.85475e-08,-2.85284e-08,-2.85517e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.72443e-12,-4.78768e-13,4.28573e-13,-2.45789e-13,-1.68273e-14,-3.31042e-13,-3.16064e-14,-3.47774e-13,-2.08584e-14,4.45755e-13,3.04544e-13,0,0,0,0,0,0,0,0,0,0,0
12.85,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-8.34291e-08,5.90733e-09,2.82397e-08,-2.77398e-08,-2.78767e-08,-2.57283e-08,-2.6976e-08,-2.82389e-08,-2.82649e-08,-2.8246e-08,-2.8269e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.70102e-12,-4.72728e-13,4.24544e-13,-2.43611e-13,-1.66855e-14,-3.28103e-13,-3.13389e-14,-3.44685e-13,-2.06865e-14,4.40965e-13,3.01502e-13,0,0,0,0,0,0,0,0,0,0,0
12.851,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-8.26002e-08,5.84868e-09,2.79601e-08,-2.74651e-08,-2.76006e-08,-2.54735e-08,-2.67089e-08,-2.79593e-08,-2.7985e-08,-2.79663e-08,-2.79891e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.67781e-12,-4.66759e-13,4.20554e-13,-2.41452e-13,-1.65447e-14,-3.25191e-13,-3.10735e-14,-3.41622e-13,-2.0516e-14,4.36227e-13,2.9849e-13,0,0,0,0,0,0,0,0,0,0,0
12.852,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-8.17795e-08,5.79062e-09,2.76832e-08,-2.71932e-08,-2.73274e-08,-2.52213e-08,-2.64444e-08,-2.76824e-08,-2.77079e-08,-2.76894e-08,-2.77119e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.65479e-12,-4.60861e-13,4.166e-13,-2.39312e-13,-1.64051e-14,-3.22303e-13,-3.08103e-14,-3.38586e-13,-2.03468e-14,4.3154e-13,2.95508e-13,0,0,0,0,0,0,0,0,0,0,0
12.853,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-8.09669e-08,5.73314e-09,2.74091e-08,-2.69239e-08,-2.70568e-08,-2.49715e-08,-2.61826e-08,-2.74083e-08,-2.74336e-08,-2.74152e-08,-2.74376e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.63196e-12,-4.55032e-13,4.12684e-13,-2.3719e-13,-1.62666e-14,-3.19441e-13,-3.05493e-14,-3.35577e-13,-2.01789e-14,4.26902e-13,2.92556e-13,0,0,0,0,0,0,0,0,0,0,0
12.854,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-8.01624e-08,5.67622e-09,2.71377e-08,-2.66573e-08,-2.67889e-08,-2.47243e-08,-2.59233e-08,-2.71369e-08,-2.7162e-08,-2.71438e-08,-2.71659e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.60932e-12,-4.49272e-13,4.08805e-13,-2.35086e-13,-1.61292e-14,-3.16604e-13,-3.02903e-14,-3.32594e-13,-2.00123e-14,4.22315e-13,2.89633e-13,0,0,0,0,0,0,0,0,0,0,0
12.855,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-7.93659e-08,5.61987e-09,2.6869e-08,-2.63934e-08,-2.65237e-08,-2.44794e-08,-2.56667e-08,-2.68682e-08,-2.6893e-08,-2.6875e-08,-2.68969e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.58687e-12,-4.4358e-13,4.04962e-13,-2.33001e-13,-1.59929e-14,-3.13791e-13,-3.00335e-14,-3.29637e-13,-1.9847e-14,4.17776e-13,2.8674e-13,0,0,0,0,0,0,0,0,0,0,0
12.856,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-7.85774e-08,5.56408e-09,2.66029e-08,-2.6132e-08,-2.6261e-08,-2.42371e-08,-2.54125e-08,-2.66022e-08,-2.66267e-08,-2.66089e-08,-2.66306e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.5646e-12,-4.37955e-13,4.01155e-13,-2.30934e-13,-1.58578e-14,-3.11003e-13,-2.97787e-14,-3.26706e-13,-1.9683e-14,4.13286e-13,2.83875e-13,0,0,0,0,0,0,0,0,0,0,0
12.857,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-7.77966e-08,5.50885e-09,2.63395e-08,-2.58733e-08,-2.6001e-08,-2.39971e-08,-2.51609e-08,-2.63388e-08,-2.63631e-08,-2.63454e-08,-2.63669e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.54252e-12,-4.32397e-13,3.97384e-13,-2.28884e-13,-1.57237e-14,-3.08239e-13,-2.9526e-14,-3.238e-13,-1.95203e-14,4.08844e-13,2.81039e-13,0,0,0,0,0,0,0,0,0,0,0
12.858,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-7.70237e-08,5.45416e-09,2.60787e-08,-2.56171e-08,-2.57436e-08,-2.37594e-08,-2.49118e-08,-2.6078e-08,-2.61021e-08,-2.60846e-08,-2.61059e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.52062e-12,-4.26905e-13,3.93648e-13,-2.26853e-13,-1.55907e-14,-3.05499e-13,-2.92754e-14,-3.20919e-13,-1.93588e-14,4.0445e-13,2.78232e-13,0,0,0,0,0,0,0,0,0,0,0
12.859,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-7.62584e-08,5.40002e-09,2.58205e-08,-2.53634e-08,-2.54887e-08,-2.35242e-08,-2.46651e-08,-2.58198e-08,-2.58436e-08,-2.58263e-08,-2.58474e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.49891e-12,-4.21478e-13,3.89947e-13,-2.24839e-13,-1.54587e-14,-3.02783e-13,-2.90268e-14,-3.18064e-13,-1.91986e-14,4.00103e-13,2.75452e-13,0,0,0,0,0,0,0,0,0,0,0
12.86,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-0.0334497,0.313256,-0.311695,-1.53392,0.340183,0.297917,-0.104668,-7.55007e-08,5.34641e-09,2.55648e-08,-2.51123e-08,-2.52363e-08,-2.32912e-08,-2.44209e-08,-2.55641e-08,-2.55878e-08,-2.55706e-08,-2.55915e-08,0,0,0,0,0,0,0,0,0,0,0,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-0.033358,-0.313526,0.31141,-1.53387,-0.340436,-0.297555,-0.104785,-2.47738e-12,-4.16115e-13,3.86281e-13,-2.22842e-13,-1.53278e-14,-3.0009e-13,-2.87802e-14,-3.15234e-13,-1.90397e-14,3.95803e-13,2.72701e-13,0,0,0,0,0,0,0,0,0,0,0
